element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
703,31,1,0,False,2023-09-03T15:30:00Z,3,1,4,6,0,0,0,2,0,0,0,0,0,0,0,4,5.4,0.0,0.0,0.5,0,0.00,0.00,0.00,0.74,40,0,0,0,0
703,45,5,0,True,2023-09-16T14:00:00Z,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1294,2163,1500,206
703,54,6,12,False,2023-09-23T19:00:00Z,0,1,6,88,0,1,1,0,0,0,0,0,0,0,3,39,32.4,14.2,2.0,4.9,1,0.00,0.14,0.14,1.11,40,232,2559,565,333
703,65,8,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,75347,86530,86098,10751
703,78,4,2,True,2023-10-07T14:00:00Z,2,1,8,90,0,0,0,1,0,0,0,0,0,0,0,16,15.0,12.3,0.0,2.7,1,0.00,0.02,0.02,0.95,40,11834,94924,28812,16978
703,89,17,1,False,2023-10-21T19:00:00Z,1,2,9,83,0,0,0,1,0,0,0,1,0,0,0,13,10.6,11.7,0.0,2.2,1,0.00,0.02,0.02,1.35,40,37347,134714,49198,11851
703,98,13,1,True,2023-10-29T15:30:00Z,0,3,10,90,0,0,0,3,0,0,0,0,0,0,0,12,9.0,0.3,0.0,0.9,1,0.00,0.00,0.00,3.94,40,16292,150408,30726,14434
703,104,10,6,False,2023-11-04T12:30:00Z,0,1,11,90,0,0,1,0,0,0,0,0,0,0,0,23,11.4,0.2,7.0,1.9,1,0.06,0.00,0.06,1.01,40,8285,159377,18448,10163
703,118,12,0,True,2023-11-11T15:00:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-10421,147096,12662,23083
703,123,9,0,False,2023-11-26T16:30:00Z,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-35907,110664,533,36440
703,138,15,0,False,2023-12-02T20:00:00Z,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-17739,94672,238,17977
703,150,7,1,True,2023-12-06T20:15:00Z,2,1,15,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-10394,84633,149,10543
703,157,3,1,True,2023-12-09T15:00:00Z,0,3,16,11,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.7,0.0,0.3,0,0.00,0.01,0.01,0.42,40,-1040,84162,2706,3746
703,166,11,6,False,2023-12-17T16:30:00Z,0,0,17,90,0,0,1,0,0,0,0,0,0,0,0,21,18.6,0.2,0.0,1.9,1,0.00,0.00,0.00,2.35,40,-194,84294,4783,4977
703,179,19,0,False,2023-12-23T12:30:00Z,2,0,18,90,0,0,0,2,0,0,0,1,0,0,0,8,12.0,4.0,4.0,2.0,1,0.00,0.02,0.02,1.36,40,8276,94304,11015,2739
