element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
203,9,11,1,True,2023-08-13T15:30:00Z,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,3,3.8,1.3,0.0,0.5,0,0.00,0.01,0.01,0.04,40,0,98136,0,0
203,19,19,1,False,2023-08-20T15:30:00Z,3,1,2,82,0,0,0,2,0,0,0,0,0,0,0,20,16.8,10.1,5.0,3.2,1,0.05,0.05,0.10,0.90,40,66609,182743,76133,9524
203,26,12,14,True,2023-08-25T19:00:00Z,3,0,3,90,0,2,1,0,0,0,0,0,0,0,2,48,38.2,25.3,3.0,6.7,1,0.01,0.16,0.17,0.43,40,180680,376775,209484,28804
203,35,16,2,True,2023-09-02T14:00:00Z,0,1,4,76,0,0,0,1,0,0,0,0,0,0,0,13,11.2,11.8,6.0,2.9,1,0.00,0.03,0.03,0.64,41,714837,1148260,759023,44186
203,42,3,6,False,2023-09-17T13:00:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,26,7.4,6.3,9.0,2.3,1,0.02,0.06,0.08,1.19,42,164817,1318280,241258,76441
203,55,2,-2,True,2023-09-24T13:00:00Z,0,1,6,57,0,0,0,1,0,0,0,0,1,0,0,-2,8.0,12.3,4.0,2.4,1,0.00,0.08,0.08,1.90,43,239722,1572476,286224,46502
203,64,10,0,False,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-539415,1002613,23257,562672
203,73,6,0,False,2023-10-07T14:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-226509,789310,11796,238305
203,84,1,1,True,2023-10-21T16:30:00Z,2,2,9,90,0,0,0,2,0,0,0,0,0,0,0,14,10.8,2.3,1.0,1.4,1,0.05,0.01,0.06,1.06,42,-12811,796671,40758,53569
203,95,4,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,20867,820214,63980,43113
203,110,18,0,False,2023-11-06T20:00:00Z,1,4,11,13,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.8,0.0,0.0,0,0.00,0.00,0.00,0.72,42,-55811,762412,17654,73465
