element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
605,1,13,2,True,2023-08-11T19:00:00Z,0,3,1,60,0,0,0,2,0,0,0,0,0,0,0,4,0.2,21.7,6.0,2.8,1,0.06,0.03,0.09,0.96,50,0,1053,0,0
605,25,2,2,True,2023-08-27T13:00:00Z,1,3,3,67,0,0,0,3,0,0,0,0,0,0,0,4,2.8,16.9,5.0,2.5,1,0.04,0.09,0.13,2.21,50,-228,3435,166,394
605,34,18,5,True,2023-09-02T14:00:00Z,2,5,4,67,0,1,0,5,0,0,0,0,0,0,0,12,19.0,11.1,16.0,4.6,1,0.08,0.31,0.39,2.14,50,-76,3570,270,346
605,47,16,2,False,2023-09-18T18:45:00Z,1,1,5,75,0,0,0,1,0,0,0,0,0,0,0,5,7.6,23.6,8.0,3.9,1,0.00,0.03,0.03,0.59,50,906,4973,1462,556
605,54,14,2,True,2023-09-23T19:00:00Z,0,1,6,72,0,0,0,1,0,0,0,0,0,0,0,3,0.0,2.9,10.0,1.2,1,0.07,0.02,0.09,0.49,50,2249,7346,2966,717
605,66,15,1,False,2023-09-30T14:00:00Z,2,0,7,57,0,0,0,1,0,0,0,0,0,0,0,8,3.4,11.2,6.0,2.1,1,0.00,0.13,0.13,1.91,50,18660,29302,20444,1784
605,15,12,3,False,2023-10-03T18:30:00Z,1,2,7,74,0,0,1,0,0,0,0,0,0,0,0,4,3.0,13.1,33.0,4.9,1,0.09,0.16,0.25,1.00,50,18660,29302,20444,1784
605,73,7,1,True,2023-10-07T14:00:00Z,1,4,8,29,0,0,0,2,0,0,0,0,0,0,0,4,8.2,14.0,7.0,2.9,0,0.04,0.02,0.06,0.39,50,-5195,20710,1928,7123
605,83,4,1,False,2023-10-21T14:00:00Z,3,0,9,45,0,0,0,2,0,0,0,0,0,0,0,6,5.0,1.4,8.0,1.4,0,0.94,0.01,0.95,0.70,50,-3586,17566,975,4561
605,93,3,2,False,2023-10-28T14:00:00Z,2,1,10,80,0,0,0,2,0,0,0,0,0,0,0,-1,0.0,1.8,8.0,1.0,1,0.00,0.01,0.01,1.07,50,-3226,14426,565,3791
605,102,8,2,True,2023-11-04T15:00:00Z,0,2,11,77,0,0,0,1,0,0,0,0,0,0,0,0,5.6,12.8,32.0,5.0,1,0.18,0.14,0.32,0.97,50,-1473,13102,780,2253
605,111,1,2,False,2023-11-11T15:00:00Z,3,1,12,79,0,0,0,3,0,0,0,0,0,0,0,3,0.0,1.1,5.0,0.5,1,0.01,0.06,0.07,2.03,50,-1492,11666,588,2080
605,122,19,6,True,2023-11-25T15:00:00Z,1,2,13,80,0,1,1,0,0,0,0,0,0,0,0,9,0.0,1.7,27.0,2.9,1,0.06,0.01,0.07,0.57,50,-815,11019,729,1544
605,134,17,8,True,2023-12-02T15:00:00Z,5,0,14,75,1,0,1,0,0,0,0,0,0,0,0,16,29.6,13.8,35.0,7.8,1,0.36,0.05,0.41,0.36,50,4547,16090,5625,1078
605,149,20,1,False,2023-12-05T19:30:00Z,1,0,15,35,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.8,7.0,1.0,1,0.03,0.00,0.03,0.16,50,2532,18783,4901,2369
605,152,5,0,False,2023-12-09T15:00:00Z,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-6604,11934,294,6898
605,164,9,0,True,2023-12-16T17:30:00Z,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-3404,8545,23,3427
605,173,10,0,False,2023-12-23T15:00:00Z,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1210,7436,98,1308
605,185,11,0,True,2023-12-26T17:30:00Z,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-513,6985,107,620
605,191,2,0,False,2023-12-30T15:00:00Z,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-471,6518,77,548
